,SubNum,Include,level_0,index,trial_type,trial_index,time_elapsed,rt,response,control_level,task_id,screen_id,difference,Key_Release_sim_x,Key_Release_sim_y,Key_Release_p1_x,Key_Release_p1_y,Correlation_x,Correlation_y,block
53,13,1,53,142,html-slider-response,142,577924,3377.0,100.0,1.0,question_agency,question_agency_line,0.0,7.0,8.0,16.0,15.0,0.11782371920516503,0.01011140438786146,4
51,13,1,51,164,html-slider-response,164,665573,5277.0,84.0,1.0,question_agency,question_agency_line,-16.0,5.0,9.0,20.0,21.0,-0.030246952680584253,0.17914901311109246,5
3,14,1,3,37,html-slider-response,37,173315,2261.0,0.0,0.0,question_agency,question_agency_line,0.0,10.0,7.0,9.0,5.0,-0.06257211732269317,0.17198342709044323,1
4,14,1,4,65,html-slider-response,65,287747,2751.0,0.0,0.0,question_agency,question_agency_line,0.0,5.0,7.0,9.0,11.0,-0.17252569481197394,0.10875215243986015,2
0,14,1,0,105,html-slider-response,105,441483,2108.0,0.0,0.0,question_agency,question_agency_line,0.0,6.0,6.0,8.0,5.0,-0.25844645203792477,0.1261839290344549,3
2,14,1,2,145,html-slider-response,145,607379,3160.0,25.0,0.0,question_agency,question_agency_line,25.0,8.0,8.0,10.0,10.0,0.23053346379830578,-0.11929733023149511,4
1,14,1,1,170,html-slider-response,170,705483,3661.0,0.0,0.0,question_agency,question_agency_line,0.0,7.0,8.0,17.0,16.0,-0.18182377643146372,0.35471138261247925,5
9,14,1,9,22,html-slider-response,22,107268,4063.0,3.0,0.1,question_agency,question_agency_line,-7.0,9.0,6.0,7.0,6.0,0.22964552887030076,-0.02723095620097498,1
8,14,1,8,59,html-slider-response,59,264659,3016.0,0.0,0.1,question_agency,question_agency_line,-10.0,4.0,8.0,7.0,14.0,0.0018534485647747987,-0.3186742902115594,2
7,14,1,7,108,html-slider-response,108,453219,2716.0,0.0,0.1,question_agency,question_agency_line,-10.0,5.0,7.0,10.0,3.0,-0.2660482137871693,-0.12091186663131145,3
6,14,1,6,133,html-slider-response,133,560812,4502.0,0.0,0.1,question_agency,question_agency_line,-10.0,8.0,10.0,15.0,14.0,0.14626364257880145,0.16645703631119374,4
5,14,1,5,161,html-slider-response,161,671107,2286.0,9.0,0.1,question_agency,question_agency_line,-1.0,7.0,6.0,10.0,8.0,-0.13864449749864136,0.29073881692275216,5
10,14,1,10,52,html-slider-response,52,237459,5661.0,0.0,0.2,question_agency,question_agency_line,-20.0,8.0,6.0,9.0,3.0,-0.5310587166120999,-0.46633865583366374,1
11,14,1,11,74,html-slider-response,74,324579,3773.0,0.0,0.2,question_agency,question_agency_line,-20.0,6.0,7.0,8.0,7.0,0.37887406878992314,-0.1931319906629242,2
14,14,1,14,99,html-slider-response,99,419371,1955.0,0.0,0.2,question_agency,question_agency_line,-20.0,4.0,7.0,8.0,11.0,-0.4714870716789024,0.20078876941407953,3
12,14,1,12,124,html-slider-response,124,522147,9364.0,17.0,0.2,question_agency,question_agency_line,-3.0,9.0,4.0,11.0,8.0,0.12049004345070721,0.0668212610941898,4
13,14,1,13,185,html-slider-response,185,764660,3927.0,0.0,0.2,question_agency,question_agency_line,-20.0,7.0,5.0,19.0,13.0,-0.32541997429241826,-0.1899461599084314,5
16,14,1,16,43,html-slider-response,43,197636,3009.0,71.0,0.3,question_agency,question_agency_line,41.0,8.0,6.0,7.0,5.0,0.1227821257366903,-0.22637548259757184,1
17,14,1,17,71,html-slider-response,71,311787,3411.0,1.0,0.3,question_agency,question_agency_line,-29.0,5.0,10.0,10.0,9.0,0.013239038645800106,-0.06381271520717242,2
19,14,1,19,93,html-slider-response,93,397164,2272.0,0.0,0.3,question_agency,question_agency_line,-30.0,10.0,9.0,9.0,9.0,-0.07976342192730411,-0.19822673320549927,3
18,14,1,18,136,html-slider-response,136,572196,2376.0,0.0,0.3,question_agency,question_agency_line,-30.0,7.0,6.0,9.0,7.0,-0.011122416970080663,-0.3388060550215891,4
15,14,1,15,179,html-slider-response,179,739492,2319.0,72.0,0.3,question_agency,question_agency_line,42.0,9.0,8.0,13.0,13.0,-0.13150498415233322,0.03194864109002813,5
21,14,1,21,31,html-slider-response,31,148971,7115.0,61.0,0.4,question_agency,question_agency_line,21.0,5.0,5.0,7.0,6.0,-0.2455012859498997,0.181050767884911,1
24,14,1,24,77,html-slider-response,77,339043,5458.0,66.0,0.4,question_agency,question_agency_line,26.0,2.0,8.0,6.0,4.0,-0.093163073591375,0.06854831267595947,2
23,14,1,23,120,html-slider-response,120,498211,2396.0,11.0,0.4,question_agency,question_agency_line,-29.0,5.0,5.0,8.0,7.0,-0.3169941766578615,0.3603378138504903,3
22,14,1,22,142,html-slider-response,142,595203,1906.0,79.0,0.4,question_agency,question_agency_line,39.0,5.0,8.0,8.0,9.0,-0.27797874106764514,0.2925208840906403,4
20,14,1,20,167,html-slider-response,167,692811,2305.0,7.0,0.4,question_agency,question_agency_line,-33.0,6.0,9.0,11.0,10.0,-0.4046872530456826,0.5237625028104392,5
28,14,1,28,25,html-slider-response,25,120452,4173.0,71.0,0.5,question_agency,question_agency_line,21.0,6.0,5.0,7.0,6.0,-0.009017333017316055,-0.2300923498729345,1
27,14,1,27,83,html-slider-response,83,362420,2810.0,53.0,0.5,question_agency,question_agency_line,3.0,8.0,10.0,8.0,17.0,0.260823753466872,-0.034390742305989104,2
25,14,1,25,96,html-slider-response,96,408404,2228.0,77.0,0.5,question_agency,question_agency_line,27.0,7.0,6.0,8.0,4.0,0.3198636787890781,-0.39520007308418753,3
29,14,1,29,127,html-slider-response,127,534692,3528.0,11.0,0.5,question_agency,question_agency_line,-39.0,7.0,7.0,3.0,4.0,-0.32412085618909187,-0.1506134766521025,4
26,14,1,26,173,html-slider-response,173,716716,2580.0,93.0,0.5,question_agency,question_agency_line,43.0,6.0,4.0,18.0,10.0,0.27242882461963636,0.03078111277465951,5
34,14,1,34,34,html-slider-response,34,162044,4058.0,73.0,0.6,question_agency,question_agency_line,13.0,9.0,9.0,8.0,7.0,-0.29547721481622646,0.027194853004963385,1
32,14,1,32,62,html-slider-response,62,275979,2304.0,80.0,0.6,question_agency,question_agency_line,20.0,7.0,8.0,9.0,8.0,0.17465260425980556,-0.20051756188094866,2
33,14,1,33,90,html-slider-response,90,385884,2154.0,93.0,0.6,question_agency,question_agency_line,33.0,8.0,8.0,13.0,18.0,0.23502646800967306,0.2382495804794548,3
31,14,1,31,148,html-slider-response,148,621051,4655.0,100.0,0.6,question_agency,question_agency_line,40.0,3.0,5.0,25.0,24.0,-0.05292360452477859,-0.12939958179641137,4
30,14,1,30,182,html-slider-response,182,751716,3215.0,66.0,0.6,question_agency,question_agency_line,6.0,10.0,7.0,22.0,14.0,-0.08041371352841695,0.03648505319705952,5
35,14,1,35,46,html-slider-response,46,209988,3333.0,73.0,0.7,question_agency,question_agency_line,3.0,6.0,7.0,10.0,9.0,-0.07612535268030349,0.032518159141412185,1
38,14,1,38,80,html-slider-response,80,350603,2538.0,84.0,0.7,question_agency,question_agency_line,14.0,10.0,8.0,7.0,11.0,0.22680351286169362,-0.07606497321284701,2
39,14,1,39,111,html-slider-response,111,464675,2449.0,93.0,0.7,question_agency,question_agency_line,23.0,8.0,4.0,18.0,14.0,0.10548704092859779,0.02519216922024439,3
36,14,1,36,151,html-slider-response,151,635851,5795.0,88.0,0.7,question_agency,question_agency_line,18.0,8.0,7.0,19.0,21.0,0.13842141392064866,0.21817050335129723,4
37,14,1,37,188,html-slider-response,188,777051,3389.0,100.0,0.7,question_agency,question_agency_line,30.0,9.0,5.0,31.0,23.0,0.009936359147185344,-0.10416028235001056,5
43,14,1,43,40,html-slider-response,40,185612,3278.0,100.0,0.8,question_agency,question_agency_line,20.0,8.0,3.0,11.0,10.0,0.4792540414647607,0.20468715017953884,1
41,14,1,41,86,html-slider-response,86,373532,2091.0,100.0,0.8,question_agency,question_agency_line,20.0,7.0,9.0,7.0,9.0,0.26326882765841164,-0.37677339818802097,2
42,14,1,42,102,html-slider-response,102,430371,1990.0,100.0,0.8,question_agency,question_agency_line,20.0,6.0,5.0,13.0,25.0,-0.023579646246910127,0.014670985429426795,3
40,14,1,40,139,html-slider-response,139,584292,3080.0,100.0,0.8,question_agency,question_agency_line,20.0,6.0,9.0,16.0,25.0,0.2552599966273334,0.25101852133782365,4
44,14,1,44,158,html-slider-response,158,659803,2610.0,98.0,0.8,question_agency,question_agency_line,18.0,6.0,7.0,16.0,20.0,0.32446366740356947,-0.24499944578451704,5
47,14,1,47,28,html-slider-response,28,132835,3372.0,96.0,0.9,question_agency,question_agency_line,6.0,7.0,10.0,13.0,14.0,0.10067992781032452,-0.28579766223299213,1
46,14,1,46,68,html-slider-response,68,299363,2599.0,99.0,0.9,question_agency,question_agency_line,9.0,9.0,7.0,4.0,9.0,-0.06493189367615977,-0.35702399263425144,2
48,14,1,48,114,html-slider-response,114,475707,2014.0,100.0,0.9,question_agency,question_agency_line,10.0,3.0,5.0,13.0,16.0,-0.055586752535752404,0.014166387577868216,3
49,14,1,49,130,html-slider-response,130,547292,3594.0,92.0,0.9,question_agency,question_agency_line,2.0,5.0,4.0,12.0,15.0,0.47023008279807976,0.3580940386730285,4
45,14,1,45,176,html-slider-response,176,728164,2443.0,100.0,0.9,question_agency,question_agency_line,10.0,8.0,4.0,27.0,16.0,-0.005683311111913407,0.03731267279770702,5
53,14,1,53,49,html-slider-response,49,222788,3784.0,100.0,1.0,question_agency,question_agency_line,0.0,4.0,3.0,7.0,19.0,0.030160339420375396,0.07333499303536296,1
52,14,1,52,56,html-slider-response,56,252635,4343.0,100.0,1.0,question_agency,question_agency_line,0.0,7.0,7.0,10.0,9.0,0.07035244752453593,-0.28263119678304877,2
51,14,1,51,117,html-slider-response,117,486803,2082.0,100.0,1.0,question_agency,question_agency_line,0.0,5.0,6.0,6.0,8.0,0.3676215345859773,0.3418582251641371,3
50,14,1,50,154,html-slider-response,154,647187,2322.0,100.0,1.0,question_agency,question_agency_line,0.0,10.0,4.0,13.0,22.0,0.0027204117554035833,-0.03942807521172669,4
54,14,1,54,164,html-slider-response,164,681731,1616.0,100.0,1.0,question_agency,question_agency_line,0.0,9.0,6.0,21.0,22.0,0.010162219412791332,0.12698114939950583,5
1,15,1,1,37,html-slider-response,37,246151,2678.0,0.0,0.0,question_agency,question_agency_line,0.0,9.0,9.0,21.0,19.0,-0.16726459526991616,-0.05389322876357479,1
4,15,1,4,74,html-slider-response,74,448597,3846.0,0.0,0.0,question_agency,question_agency_line,0.0,7.0,7.0,12.0,13.0,0.05376797904259599,-0.2701770284357109,2
3,15,1,3,120,html-slider-response,120,624390,2487.0,0.0,0.0,question_agency,question_agency_line,0.0,6.0,7.0,19.0,19.0,0.020960166630476465,-0.33728119834327575,3
2,15,1,2,133,html-slider-response,133,685522,2201.0,0.0,0.0,question_agency,question_agency_line,0.0,7.0,7.0,22.0,22.0,-0.23347025493020732,-0.2868068701565761,4
0,15,1,0,173,html-slider-response,173,838556,2055.0,0.0,0.0,question_agency,question_agency_line,0.0,9.0,8.0,14.0,19.0,0.08381937844443615,0.12114936039670963,5
7,15,1,7,40,html-slider-response,40,258262,3108.0,0.0,0.1,question_agency,question_agency_line,-10.0,9.0,3.0,13.0,12.0,0.06496013918345644,-0.5200725129290439,1
9,15,1,9,68,html-slider-response,68,424248,2165.0,0.0,0.1,question_agency,question_agency_line,-10.0,6.0,9.0,19.0,15.0,-0.0904949642148642,-0.09746802046034053,2
8,15,1,8,117,html-slider-response,117,612893,1935.0,0.0,0.1,question_agency,question_agency_line,-10.0,7.0,5.0,23.0,21.0,-0.08152151809834995,-0.23867706259531982,3
6,15,1,6,139,html-slider-response,139,709154,3007.0,0.0,0.1,question_agency,question_agency_line,-10.0,11.0,8.0,19.0,22.0,0.1383191987223688,0.03438399103985367,4
5,15,1,5,188,html-slider-response,188,895665,1921.0,0.0,0.1,question_agency,question_agency_line,-10.0,6.0,6.0,14.0,20.0,0.07450686389382537,-0.28837257708227276,5
14,15,1,14,34,html-slider-response,34,234467,3146.0,4.0,0.2,question_agency,question_agency_line,-16.0,5.0,8.0,19.0,16.0,-0.09727417389693069,0.01752583602896759,1
12,15,1,12,65,html-slider-response,65,413073,3031.0,3.0,0.2,question_agency,question_agency_line,-17.0,4.0,6.0,18.0,21.0,0.08452254455279877,-0.1375525842900289,2
13,15,1,13,105,html-slider-response,105,566724,3300.0,17.0,0.2,question_agency,question_agency_line,-3.0,10.0,4.0,21.0,24.0,-0.12846528457136946,-0.12128702448628403,3
11,15,1,11,151,html-slider-response,151,755755,2915.0,0.0,0.2,question_agency,question_agency_line,-20.0,9.0,8.0,13.0,20.0,-0.1079386981224562,-0.43313182645466064,4
10,15,1,10,182,html-slider-response,182,873436,2400.0,6.0,0.2,question_agency,question_agency_line,-14.0,8.0,10.0,23.0,21.0,-0.19108081551198278,0.13621710291597122,5
18,15,1,18,31,html-slider-response,31,222318,4450.0,6.0,0.3,question_agency,question_agency_line,-24.0,5.0,6.0,12.0,17.0,-0.16283847595503015,-0.37538650188878575,1
16,15,1,16,83,html-slider-response,83,483553,2506.0,0.0,0.3,question_agency,question_agency_line,-30.0,4.0,8.0,16.0,18.0,0.037064688369404776,-0.21597508652837563,2
17,15,1,17,111,html-slider-response,111,590223,3258.0,0.0,0.3,question_agency,question_agency_line,-30.0,8.0,9.0,20.0,18.0,0.01923444509442713,-0.35644942233172466,3
19,15,1,19,145,html-slider-response,145,732556,2424.0,6.0,0.3,question_agency,question_agency_line,-24.0,6.0,6.0,18.0,19.0,0.05409094902469117,-0.3274195840454588,4
15,15,1,15,164,html-slider-response,164,804297,1970.0,4.0,0.3,question_agency,question_agency_line,-26.0,5.0,7.0,16.0,15.0,-0.18710391737449528,0.08784960252695286,5
22,15,1,22,52,html-slider-response,52,359373,2531.0,30.0,0.4,question_agency,question_agency_line,-10.0,5.0,7.0,16.0,22.0,-0.10943648007277715,-0.2082671402507207,1
21,15,1,21,71,html-slider-response,71,435749,2498.0,5.0,0.4,question_agency,question_agency_line,-35.0,7.0,5.0,17.0,21.0,-0.27012844087187415,-0.2995187823271116,2
24,15,1,24,102,html-slider-response,102,554412,2008.0,43.0,0.4,question_agency,question_agency_line,3.0,6.0,8.0,18.0,18.0,-0.09484332624923678,0.2289342307873194,3
20,15,1,20,154,html-slider-response,154,769032,4269.0,7.0,0.4,question_agency,question_agency_line,-33.0,8.0,7.0,19.0,21.0,-0.23692279943444933,-0.052057067233640085,4
23,15,1,23,161,html-slider-response,161,793323,3003.0,0.0,0.4,question_agency,question_agency_line,-40.0,6.0,6.0,17.0,17.0,-0.0899876372738327,-0.33647531021937366,5
26,15,1,26,22,html-slider-response,22,180712,6409.0,56.0,0.5,question_agency,question_agency_line,6.0,7.0,6.0,12.0,11.0,-0.30837541826123194,-0.3551134113111424,1
28,15,1,28,86,html-slider-response,86,495458,2902.0,11.0,0.5,question_agency,question_agency_line,-39.0,5.0,6.0,13.0,13.0,0.09484473044529308,0.2774438215261383,2
29,15,1,29,114,html-slider-response,114,601946,2710.0,40.0,0.5,question_agency,question_agency_line,-10.0,5.0,8.0,20.0,18.0,0.09418349989397892,-0.11340732101715482,3
25,15,1,25,124,html-slider-response,124,636354,2089.0,16.0,0.5,question_agency,question_agency_line,-34.0,7.0,7.0,22.0,21.0,-0.04571606573622831,-0.3294232101936801,4
27,15,1,27,158,html-slider-response,158,781312,1771.0,53.0,0.5,question_agency,question_agency_line,3.0,9.0,7.0,16.0,22.0,0.1314084759118107,-0.09949964595730956,5
30,15,1,30,43,html-slider-response,43,271937,4669.0,55.0,0.6,question_agency,question_agency_line,-5.0,8.0,9.0,18.0,22.0,-0.13048183764680613,0.23398852028683673,1
31,15,1,31,59,html-slider-response,59,389442,2837.0,67.0,0.6,question_agency,question_agency_line,7.0,8.0,8.0,16.0,17.0,-0.08713890540942718,-0.04308935644172176,2
34,15,1,34,99,html-slider-response,99,543399,2811.0,54.0,0.6,question_agency,question_agency_line,-6.0,7.0,9.0,18.0,23.0,-0.07930277267150937,-0.32399894156103054,3
32,15,1,32,127,html-slider-response,127,647424,2063.0,93.0,0.6,question_agency,question_agency_line,33.0,7.0,6.0,12.0,22.0,0.06974679560799461,0.09478271761131278,4
33,15,1,33,185,html-slider-response,185,884736,2293.0,62.0,0.6,question_agency,question_agency_line,2.0,4.0,6.0,20.0,26.0,-0.23875807789716424,-0.0946596523830038,5
38,15,1,38,49,html-slider-response,49,347834,3945.0,90.0,0.7,question_agency,question_agency_line,20.0,5.0,5.0,13.0,17.0,-0.4839933800386371,-0.3469789398190365,1
39,15,1,39,56,html-slider-response,56,377601,3066.0,95.0,0.7,question_agency,question_agency_line,25.0,8.0,6.0,18.0,24.0,0.02571822620336383,0.19272581128416438,2
37,15,1,37,96,html-slider-response,96,531578,3168.0,82.0,0.7,question_agency,question_agency_line,12.0,9.0,9.0,15.0,21.0,-0.08507303268810898,-0.12403184031929256,3
35,15,1,35,136,html-slider-response,136,697140,2605.0,82.0,0.7,question_agency,question_agency_line,12.0,7.0,6.0,18.0,20.0,0.04155434139215633,-0.1474454935541643,4
36,15,1,36,167,html-slider-response,167,816202,2901.0,50.0,0.7,question_agency,question_agency_line,-20.0,7.0,6.0,21.0,23.0,-0.22989491463299017,-0.09951493209827669,5
41,15,1,41,28,html-slider-response,28,208856,5203.0,90.0,0.8,question_agency,question_agency_line,10.0,7.0,10.0,17.0,16.0,-0.05408890282989206,-0.05747283393487963,1
44,15,1,44,80,html-slider-response,80,472037,2392.0,95.0,0.8,question_agency,question_agency_line,15.0,6.0,7.0,12.0,21.0,0.17655863860746326,0.24787048001699652,2
43,15,1,43,93,html-slider-response,93,519396,2288.0,90.0,0.8,question_agency,question_agency_line,10.0,9.0,7.0,15.0,25.0,-0.49414119990971417,-0.03634291330425082,3
42,15,1,42,148,html-slider-response,148,743833,2264.0,94.0,0.8,question_agency,question_agency_line,14.0,11.0,11.0,20.0,29.0,0.2688135167884725,-0.0027398172428117974,4
40,15,1,40,179,html-slider-response,179,862033,2491.0,99.0,0.8,question_agency,question_agency_line,19.0,5.0,8.0,22.0,29.0,0.020643300915726543,-0.2965770393777428,5
46,15,1,46,46,html-slider-response,46,334883,53937.0,65.0,0.9,question_agency,question_agency_line,-25.0,6.0,8.0,19.0,28.0,0.02966555822433585,-0.2134690655307665,1
48,15,1,48,77,html-slider-response,77,460640,3034.0,93.0,0.9,question_agency,question_agency_line,3.0,6.0,6.0,16.0,19.0,0.18323334670949692,0.04459240292595585,2
49,15,1,49,90,html-slider-response,90,508098,2528.0,95.0,0.9,question_agency,question_agency_line,5.0,5.0,8.0,15.0,23.0,0.1860073484239057,0.198238928113319,3
47,15,1,47,142,html-slider-response,142,721126,2960.0,95.0,0.9,question_agency,question_agency_line,5.0,7.0,4.0,15.0,23.0,-0.07919564844846234,0.13142534112689272,4
45,15,1,45,170,html-slider-response,170,827497,2288.0,100.0,0.9,question_agency,question_agency_line,10.0,8.0,3.0,18.0,28.0,-0.17180027674865733,0.07194776772287685,5
54,15,1,54,25,html-slider-response,25,194646,4929.0,100.0,1.0,question_agency,question_agency_line,0.0,10.0,8.0,21.0,27.0,0.1216615417842298,0.11680373292400947,1
51,15,1,51,62,html-slider-response,62,401037,2585.0,100.0,1.0,question_agency,question_agency_line,0.0,7.0,8.0,16.0,19.0,-0.00351329449268664,-0.0630609928769613,2
53,15,1,53,108,html-slider-response,108,577953,2223.0,99.0,1.0,question_agency,question_agency_line,-1.0,10.0,7.0,17.0,25.0,-0.09471872561869349,0.06732541890901499,3
50,15,1,50,130,html-slider-response,130,674317,17887.0,100.0,1.0,question_agency,question_agency_line,0.0,11.0,11.0,17.0,31.0,-0.11333857263360052,0.03567808045441793,4
52,15,1,52,176,html-slider-response,176,850532,2970.0,71.0,1.0,question_agency,question_agency_line,-29.0,8.0,7.0,17.0,28.0,-0.15472113656893444,0.034963326700359065,5
2,16,0,2,43,html-slider-response,43,250744,4053.0,44.0,0.0,question_agency,question_agency_line,44.0,5.0,10.0,0.0,0.0,0.0,0.0,1
1,16,0,1,56,html-slider-response,56,307901,4579.0,42.0,0.0,question_agency,question_agency_line,42.0,7.0,4.0,0.0,0.0,0.0,0.0,2
0,16,0,0,105,html-slider-response,105,513141,4352.0,50.0,0.0,question_agency,question_agency_line,50.0,7.0,6.0,0.0,0.0,0.0,0.0,3
4,16,0,4,133,html-slider-response,133,631903,3108.0,31.0,0.0,question_agency,question_agency_line,31.0,9.0,9.0,0.0,0.0,0.0,0.0,4
3,16,0,3,176,html-slider-response,176,826831,20912.0,17.0,0.0,question_agency,question_agency_line,17.0,7.0,10.0,0.0,0.0,0.0,0.0,5
6,16,0,6,52,html-slider-response,52,290318,3936.0,16.0,0.1,question_agency,question_agency_line,6.0,4.0,10.0,0.0,0.0,0.0,0.0,1
7,16,0,7,80,html-slider-response,80,418544,2988.0,20.0,0.1,question_agency,question_agency_line,10.0,8.0,7.0,0.0,0.0,0.0,0.0,2
9,16,0,9,111,html-slider-response,111,536004,2553.0,57.0,0.1,question_agency,question_agency_line,47.0,9.0,7.0,0.0,0.0,0.0,0.0,3
5,16,0,5,139,html-slider-response,139,656366,3172.0,50.0,0.1,question_agency,question_agency_line,40.0,8.0,6.0,0.0,0.0,0.0,0.0,4
8,16,0,8,161,html-slider-response,161,740211,2292.0,47.0,0.1,question_agency,question_agency_line,37.0,9.0,9.0,0.0,0.0,0.0,0.0,5
10,16,0,10,34,html-slider-response,34,209530,4287.0,57.0,0.2,question_agency,question_agency_line,37.0,6.0,6.0,0.0,0.0,0.0,0.0,1
14,16,0,14,71,html-slider-response,71,379258,2747.0,34.0,0.2,question_agency,question_agency_line,14.0,11.0,8.0,0.0,0.0,0.0,0.0,2
12,16,0,12,96,html-slider-response,96,476765,2453.0,22.0,0.2,question_agency,question_agency_line,2.0,5.0,7.0,0.0,0.0,0.0,0.0,3
13,16,0,13,154,html-slider-response,154,715515,2746.0,81.0,0.2,question_agency,question_agency_line,61.0,6.0,7.0,0.0,0.0,0.0,0.0,4
11,16,0,11,185,html-slider-response,185,865022,3756.0,1.0,0.2,question_agency,question_agency_line,-19.0,7.0,8.0,0.0,0.0,0.0,0.0,5
18,16,0,18,49,html-slider-response,49,277375,4639.0,7.0,0.3,question_agency,question_agency_line,-23.0,8.0,6.0,0.0,0.0,0.0,0.0,1
17,16,0,17,74,html-slider-response,74,394465,6203.0,25.0,0.3,question_agency,question_agency_line,-5.0,6.0,7.0,0.0,0.0,0.0,0.0,2
15,16,0,15,117,html-slider-response,117,560666,3983.0,27.0,0.3,question_agency,question_agency_line,-3.0,8.0,6.0,0.0,0.0,0.0,0.0,3
16,16,0,16,127,html-slider-response,127,607897,2340.0,60.0,0.3,question_agency,question_agency_line,30.0,7.0,9.0,0.0,0.0,0.0,0.0,4
19,16,0,19,164,html-slider-response,164,751050,1832.0,12.0,0.3,question_agency,question_agency_line,-18.0,6.0,5.0,0.0,0.0,0.0,0.0,5
23,16,0,23,31,html-slider-response,31,196235,3834.0,28.0,0.4,question_agency,question_agency_line,-12.0,4.0,6.0,0.0,0.0,0.0,0.0,1
21,16,0,21,86,html-slider-response,86,441879,2042.0,8.0,0.4,question_agency,question_agency_line,-32.0,8.0,6.0,0.0,0.0,0.0,0.0,2
24,16,0,24,99,html-slider-response,99,488822,3049.0,28.0,0.4,question_agency,question_agency_line,-12.0,5.0,8.0,0.0,0.0,0.0,0.0,3
22,16,0,22,148,html-slider-response,148,692284,2192.0,38.0,0.4,question_agency,question_agency_line,-2.0,8.0,10.0,0.0,0.0,0.0,0.0,4
20,16,0,20,170,html-slider-response,170,776777,3236.0,85.0,0.4,question_agency,question_agency_line,45.0,6.0,6.0,0.0,0.0,0.0,0.0,5
28,16,0,28,37,html-slider-response,37,224665,6130.0,62.0,0.5,question_agency,question_agency_line,12.0,10.0,6.0,0.0,0.0,0.0,0.0,1
25,16,0,25,65,html-slider-response,65,352667,8292.0,26.0,0.5,question_agency,question_agency_line,-24.0,7.0,5.0,0.0,0.0,0.0,0.0,2
27,16,0,27,102,html-slider-response,102,499781,1951.0,21.0,0.5,question_agency,question_agency_line,-29.0,6.0,8.0,0.0,0.0,0.0,0.0,3
29,16,0,29,130,html-slider-response,130,619792,2887.0,9.0,0.5,question_agency,question_agency_line,-41.0,7.0,9.0,0.0,0.0,0.0,0.0,4
26,16,0,26,182,html-slider-response,182,852262,3060.0,5.0,0.5,question_agency,question_agency_line,-45.0,9.0,10.0,0.0,0.0,0.0,0.0,5
32,16,0,32,28,html-slider-response,28,183395,4072.0,15.0,0.6,question_agency,question_agency_line,-45.0,5.0,5.0,0.0,0.0,0.0,0.0,1
33,16,0,33,59,html-slider-response,59,319772,2867.0,34.0,0.6,question_agency,question_agency_line,-26.0,8.0,7.0,0.0,0.0,0.0,0.0,2
31,16,0,31,114,html-slider-response,114,547675,2666.0,14.0,0.6,question_agency,question_agency_line,-46.0,8.0,6.0,0.0,0.0,0.0,0.0,3
34,16,0,34,124,html-slider-response,124,596552,3352.0,2.0,0.6,question_agency,question_agency_line,-58.0,9.0,6.0,0.0,0.0,0.0,0.0,4
30,16,0,30,179,html-slider-response,179,840199,4359.0,48.0,0.6,question_agency,question_agency_line,-12.0,8.0,5.0,0.0,0.0,0.0,0.0,5
38,16,0,38,40,html-slider-response,40,237688,4014.0,44.0,0.7,question_agency,question_agency_line,-26.0,7.0,7.0,0.0,0.0,0.0,0.0,1
39,16,0,39,62,html-slider-response,62,335372,6596.0,7.0,0.7,question_agency,question_agency_line,-63.0,8.0,6.0,0.0,0.0,0.0,0.0,2
37,16,0,37,108,html-slider-response,108,524444,2299.0,50.0,0.7,question_agency,question_agency_line,-20.0,8.0,8.0,0.0,0.0,0.0,0.0,3
35,16,0,35,136,html-slider-response,136,644191,3276.0,13.0,0.7,question_agency,question_agency_line,-57.0,8.0,7.0,0.0,0.0,0.0,0.0,4
36,16,0,36,188,html-slider-response,188,877277,3253.0,6.0,0.7,question_agency,question_agency_line,-64.0,7.0,9.0,0.0,0.0,0.0,0.0,5
44,16,0,44,22,html-slider-response,22,155868,7521.0,0.0,0.8,question_agency,question_agency_line,-80.0,5.0,7.0,0.0,0.0,0.0,0.0,1
41,16,0,41,77,html-slider-response,77,406553,3074.0,12.0,0.8,question_agency,question_agency_line,-68.0,6.0,9.0,0.0,0.0,0.0,0.0,2
43,16,0,43,90,html-slider-response,90,454063,1863.0,21.0,0.8,question_agency,question_agency_line,-59.0,8.0,5.0,0.0,0.0,0.0,0.0,3
42,16,0,42,145,html-slider-response,145,681085,2208.0,0.0,0.8,question_agency,question_agency_line,-80.0,10.0,7.0,0.0,0.0,0.0,0.0,4
40,16,0,40,173,html-slider-response,173,796912,11127.0,34.0,0.8,question_agency,question_agency_line,-46.0,5.0,7.0,0.0,0.0,0.0,0.0,5
49,16,0,49,25,html-slider-response,25,170315,5439.0,0.0,0.9,question_agency,question_agency_line,-90.0,8.0,10.0,0.0,0.0,0.0,0.0,1
46,16,0,46,83,html-slider-response,83,430832,3281.0,2.0,0.9,question_agency,question_agency_line,-88.0,3.0,8.0,0.0,0.0,0.0,0.0,2
48,16,0,48,93,html-slider-response,93,465310,2242.0,9.0,0.9,question_agency,question_agency_line,-81.0,6.0,9.0,0.0,0.0,0.0,0.0,3
45,16,0,45,151,html-slider-response,151,703764,2475.0,10.0,0.9,question_agency,question_agency_line,-80.0,7.0,9.0,0.0,0.0,0.0,0.0,4
47,16,0,47,158,html-slider-response,158,728915,3213.0,25.0,0.9,question_agency,question_agency_line,-65.0,7.0,8.0,0.0,0.0,0.0,0.0,5
54,16,0,54,46,html-slider-response,46,263728,3980.0,0.0,1.0,question_agency,question_agency_line,-100.0,9.0,8.0,0.0,0.0,0.0,0.0,1
