,SubNum,Include,level_0,index,trial_type,trial_index,time_elapsed,rt,response,control_level,task_id,screen_id,difference,Key_Release_sim_x,Key_Release_sim_y,Key_Release_p1_x,Key_Release_p1_y,Correlation_x,Correlation_y,block
15,23,1,15,74,html-slider-response,74,578659,4189.0,11.0,0.3,question_agency,question_agency_line_100,-19.0,8.0,4.0,8.0,4.0,-0.051088243634307695,0.07199810320465001,2
17,23,1,17,99,html-slider-response,99,674384,2679.0,4.0,0.3,question_agency,question_agency_line_100,-26.0,6.0,8.0,16.0,23.0,0.17442755322042738,-0.1708886351809819,3
16,23,1,16,136,html-slider-response,136,812864,2092.0,34.0,0.3,question_agency,question_agency_line_100,4.0,6.0,10.0,10.0,4.0,-0.25065531803426505,0.4410826076590842,4
19,23,1,19,179,html-slider-response,179,970009,1558.0,1.0,0.3,question_agency,question_agency_line_100,-29.0,7.0,9.0,18.0,4.0,-0.3342716092040172,0.001850918279992935,5
24,23,1,24,22,html-slider-response,22,311139,3934.0,19.0,0.4,question_agency,question_agency_line_100,-21.0,9.0,8.0,7.0,7.0,0.1438295569478487,-0.1373986272712364,1
23,23,1,23,65,html-slider-response,65,543200,15758.0,30.0,0.4,question_agency,question_agency_line_100,-10.0,7.0,7.0,8.0,8.0,0.5559329716691106,-0.13119172586580596,2
22,23,1,22,96,html-slider-response,96,662695,2394.0,38.0,0.4,question_agency,question_agency_line_100,-2.0,7.0,8.0,15.0,28.0,0.48487386014737505,0.2351662085361219,3
20,23,1,20,130,html-slider-response,130,790854,2556.0,33.0,0.4,question_agency,question_agency_line_100,-7.0,10.0,6.0,8.0,10.0,0.15525115987182525,0.467628578924368,4
21,23,1,21,167,html-slider-response,167,926423,2668.0,20.0,0.4,question_agency,question_agency_line_100,-20.0,3.0,5.0,15.0,2.0,-0.005574917568145659,0.4408532566057046,5
28,23,1,28,43,html-slider-response,43,392951,3111.0,44.0,0.5,question_agency,question_agency_line_100,-6.0,6.0,4.0,10.0,10.0,0.4448740760732905,0.19305193479248536,1
29,23,1,29,68,html-slider-response,68,554329,2119.0,40.0,0.5,question_agency,question_agency_line_100,-10.0,5.0,8.0,11.0,7.0,0.23729902595305075,0.2685430628697443,2
27,23,1,27,105,html-slider-response,105,698257,2798.0,56.0,0.5,question_agency,question_agency_line_100,6.0,9.0,10.0,5.0,7.0,0.4545178715693098,0.10582546272024168,3
25,23,1,25,148,html-slider-response,148,857795,2359.0,41.0,0.5,question_agency,question_agency_line_100,-9.0,10.0,7.0,11.0,6.0,0.0580545453271505,0.3574995965324058,4
26,23,1,26,164,html-slider-response,164,914742,1508.0,27.0,0.5,question_agency,question_agency_line_100,-23.0,7.0,8.0,12.0,4.0,-0.16388134520903797,-0.09752021927502766,5
30,23,1,30,31,html-slider-response,31,347101,2724.0,80.0,0.6,question_agency,question_agency_line_100,20.0,6.0,6.0,9.0,5.0,-0.33282042271692347,0.07133827610010851,1
33,23,1,33,56,html-slider-response,56,493925,3039.0,71.0,0.6,question_agency,question_agency_line_100,11.0,9.0,9.0,12.0,8.0,0.3980608092668648,-0.033660596269092694,2
31,23,1,31,120,html-slider-response,120,755484,1994.0,76.0,0.6,question_agency,question_agency_line_100,16.0,10.0,5.0,7.0,6.0,-0.007904249028320627,0.14212007970799567,3
34,23,1,34,145,html-slider-response,145,846426,2293.0,70.0,0.6,question_agency,question_agency_line_100,10.0,7.0,9.0,8.0,4.0,-0.23076938726550092,0.5456270068127803,4
32,23,1,32,173,html-slider-response,173,947799,1505.0,57.0,0.6,question_agency,question_agency_line_100,-3.0,5.0,5.0,8.0,8.0,0.12070212229690598,-0.06044952500521938,5
37,23,1,37,37,html-slider-response,37,369254,2121.0,90.0,0.7,question_agency,question_agency_line_100,20.0,7.0,7.0,7.0,8.0,0.23200501508920857,0.025720751684530706,1
35,23,1,35,59,html-slider-response,59,505862,2924.0,70.0,0.7,question_agency,question_agency_line_100,0.0,9.0,9.0,7.0,7.0,-0.12960009080763116,-0.2946678528347367,2
36,23,1,36,117,html-slider-response,117,744468,2747.0,73.0,0.7,question_agency,question_agency_line_100,3.0,6.0,7.0,4.0,5.0,-0.3014401055301174,0.07550575193171766,3
38,23,1,38,142,html-slider-response,142,835121,2092.0,76.0,0.7,question_agency,question_agency_line_100,6.0,7.0,8.0,6.0,5.0,-0.04416381166477846,-0.16939269586911274,4
39,23,1,39,185,html-slider-response,185,992274,1333.0,73.0,0.7,question_agency,question_agency_line_100,3.0,6.0,9.0,6.0,7.0,0.0703845196820461,0.3333554675619856,5
40,23,1,40,34,html-slider-response,34,358125,2012.0,100.0,0.8,question_agency,question_agency_line_100,20.0,5.0,9.0,8.0,8.0,0.2582731268014388,0.03923914774172197,1
43,23,1,43,86,html-slider-response,86,626949,2888.0,75.0,0.8,question_agency,question_agency_line_100,-5.0,7.0,7.0,6.0,6.0,-0.008543937584999004,-0.3644346109932222,2
42,23,1,42,108,html-slider-response,108,710026,2747.0,74.0,0.8,question_agency,question_agency_line_100,-6.0,10.0,9.0,6.0,8.0,0.28080875988995413,-0.22622730487450166,3
44,23,1,44,151,html-slider-response,151,869436,2630.0,86.0,0.8,question_agency,question_agency_line_100,6.0,4.0,5.0,8.0,7.0,-0.47755001803908614,-0.28120019917832,4
41,23,1,41,161,html-slider-response,161,904213,2649.0,79.0,0.8,question_agency,question_agency_line_100,-1.0,4.0,6.0,4.0,7.0,-0.29239512470504814,0.11484563802034585,5
47,23,1,47,40,html-slider-response,40,380831,2561.0,90.0,0.9,question_agency,question_agency_line_100,0.0,7.0,6.0,9.0,10.0,-0.1603402501734608,0.6536726572170937,1
46,23,1,46,62,html-slider-response,62,518431,3556.0,100.0,0.9,question_agency,question_agency_line_100,10.0,8.0,7.0,6.0,7.0,0.5730784957919152,0.3514114875277589,2
49,23,1,49,114,html-slider-response,114,732707,2556.0,95.0,0.9,question_agency,question_agency_line_100,5.0,7.0,7.0,6.0,8.0,-0.16806103255115296,0.13638387699916504,3
45,23,1,45,139,html-slider-response,139,824017,2141.0,90.0,0.9,question_agency,question_agency_line_100,0.0,10.0,6.0,11.0,8.0,0.19235290734863364,0.1595633392164759,4
48,23,1,48,170,html-slider-response,170,937271,1831.0,83.0,0.9,question_agency,question_agency_line_100,-7.0,7.0,10.0,10.0,7.0,0.4090051720170706,0.19002303678535926,5
50,23,1,50,46,html-slider-response,46,404832,2857.0,100.0,1.0,question_agency,question_agency_line_100,0.0,9.0,8.0,5.0,8.0,0.21766423043346844,-0.03310895984092568,1
51,23,1,51,80,html-slider-response,80,603516,2128.0,100.0,1.0,question_agency,question_agency_line_100,0.0,7.0,9.0,9.0,8.0,0.15825947279605299,0.050939112353761064,2
53,23,1,53,93,html-slider-response,93,651287,2655.0,100.0,1.0,question_agency,question_agency_line_100,0.0,6.0,6.0,11.0,12.0,-0.09181630750303532,0.237356054329924,3
52,23,1,52,124,html-slider-response,124,767677,1702.0,100.0,1.0,question_agency,question_agency_line_100,0.0,11.0,7.0,7.0,8.0,-0.028168569635516984,-0.1891552176443098,4
54,23,1,54,188,html-slider-response,188,1003555,2260.0,100.0,1.0,question_agency,question_agency_line_100,0.0,7.0,8.0,18.0,20.0,0.03268426898766899,-0.03665694253829828,5
0,24,1,0,25,html-slider-response,25,112700,3648.0,9.0,0.0,question_agency,question_agency_line_100,9.0,3.0,7.0,11.0,12.0,-0.1388306728315523,-0.0022154472279723105,1
4,24,1,4,77,html-slider-response,77,347243,2611.0,0.0,0.0,question_agency,question_agency_line_100,0.0,5.0,6.0,22.0,12.0,-0.05088628294146451,0.07761674509867177,2
3,24,1,3,114,html-slider-response,114,520143,12187.0,0.0,0.0,question_agency,question_agency_line_100,0.0,4.0,4.0,11.0,6.0,0.2676083315655061,-0.23277415060106066,3
2,24,1,2,142,html-slider-response,142,648579,2672.0,1.0,0.0,question_agency,question_agency_line_100,1.0,5.0,10.0,14.0,4.0,0.5150809952398369,-0.11709802611755217,4
1,24,1,1,161,html-slider-response,161,943202,3191.0,9.0,0.0,question_agency,question_agency_line_100,9.0,11.0,10.0,10.0,13.0,0.24025092542248833,0.20623453788295487,5
5,24,1,5,22,html-slider-response,22,100029,5375.0,30.0,0.1,question_agency,question_agency_line_100,20.0,10.0,8.0,14.0,11.0,0.006891739730902769,0.27561871809788846,1
8,24,1,8,80,html-slider-response,80,360053,3800.0,11.0,0.1,question_agency,question_agency_line_100,1.0,5.0,6.0,10.0,9.0,-0.03652459401854644,0.21407436978736355,2
9,24,1,9,105,html-slider-response,105,470745,3431.0,4.0,0.1,question_agency,question_agency_line_100,-6.0,7.0,6.0,14.0,18.0,-0.36515339748707887,-0.14695871390429557,3
7,24,1,7,148,html-slider-response,148,673893,3703.0,2.0,0.1,question_agency,question_agency_line_100,-8.0,6.0,7.0,7.0,8.0,-0.3942497031391908,0.3425478489393065,4
6,24,1,6,158,html-slider-response,158,930996,2953.0,0.0,0.1,question_agency,question_agency_line_100,-10.0,9.0,5.0,10.0,13.0,-0.1544573060105713,-0.038979440578186746,5
11,24,1,11,28,html-slider-response,28,125679,3963.0,39.0,0.2,question_agency,question_agency_line_100,19.0,5.0,7.0,14.0,18.0,0.0952676689965966,0.028066996638049124,1
12,24,1,12,74,html-slider-response,74,335626,9795.0,20.0,0.2,question_agency,question_agency_line_100,0.0,4.0,6.0,9.0,18.0,0.5317129277623103,-0.18645267185658604,2
14,24,1,14,102,html-slider-response,102,458304,4872.0,34.0,0.2,question_agency,question_agency_line_100,14.0,9.0,7.0,10.0,17.0,0.22069698056637102,-0.1672370560055539,3
13,24,1,13,133,html-slider-response,133,610127,4630.0,34.0,0.2,question_agency,question_agency_line_100,14.0,5.0,7.0,18.0,16.0,-0.07922494789537317,-0.40769441366304376,4
10,24,1,10,167,html-slider-response,167,971371,5268.0,19.0,0.2,question_agency,question_agency_line_100,-1.0,5.0,6.0,6.0,16.0,0.07477267638743833,0.16264837291022974,5
17,24,1,17,37,html-slider-response,37,166041,5433.0,20.0,0.3,question_agency,question_agency_line_100,-10.0,7.0,7.0,22.0,12.0,-0.2890313686287729,0.18468784927994245,1
16,24,1,16,65,html-slider-response,65,290192,5395.0,12.0,0.3,question_agency,question_agency_line_100,-18.0,8.0,9.0,13.0,14.0,-0.40308885777959663,0.1283094764760742,2
19,24,1,19,111,html-slider-response,111,498945,3787.0,21.0,0.3,question_agency,question_agency_line_100,-9.0,7.0,8.0,7.0,7.0,0.48120615661899946,0.37150363202466136,3
18,24,1,18,130,html-slider-response,130,596485,4981.0,24.0,0.3,question_agency,question_agency_line_100,-6.0,6.0,8.0,10.0,14.0,-0.14078063824621728,-0.4692059483713549,4
15,24,1,15,176,html-slider-response,176,1009565,4467.0,13.0,0.3,question_agency,question_agency_line_100,-17.0,9.0,8.0,6.0,15.0,-0.09569250092945887,-0.14136137643977173,5
21,24,1,21,34,html-slider-response,34,151599,4524.0,39.0,0.4,question_agency,question_agency_line_100,-1.0,6.0,11.0,8.0,9.0,0.563658827701751,0.07042144553675662,1
24,24,1,24,56,html-slider-response,56,249884,7282.0,14.0,0.4,question_agency,question_agency_line_100,-26.0,5.0,3.0,6.0,23.0,0.037898530664811574,-0.26511837497817475,2
20,24,1,20,120,html-slider-response,120,547206,4159.0,22.0,0.4,question_agency,question_agency_line_100,-18.0,6.0,8.0,8.0,7.0,-0.012130154654354396,0.3878484057036831,3
22,24,1,22,136,html-slider-response,136,623877,4742.0,26.0,0.4,question_agency,question_agency_line_100,-14.0,9.0,7.0,9.0,8.0,0.08528903494874052,0.15137975479041693,4
23,24,1,23,188,html-slider-response,188,1075665,8437.0,39.0,0.4,question_agency,question_agency_line_100,-1.0,7.0,4.0,7.0,6.0,-0.09131642438983288,0.29882182323931256,5
29,24,1,29,49,html-slider-response,49,216076,3108.0,41.0,0.5,question_agency,question_agency_line_100,-9.0,9.0,11.0,9.0,6.0,0.20473016403149943,0.3044099318228338,1
28,24,1,28,59,html-slider-response,59,263102,4199.0,13.0,0.5,question_agency,question_agency_line_100,-37.0,6.0,7.0,11.0,8.0,0.17317632117683035,0.07915805723240885,2
27,24,1,27,108,html-slider-response,108,486145,6388.0,39.0,0.5,question_agency,question_agency_line_100,-11.0,7.0,6.0,9.0,8.0,0.6321065967299715,0.3825395855087522,3
26,24,1,26,145,html-slider-response,145,661180,3589.0,20.0,0.5,question_agency,question_agency_line_100,-30.0,6.0,6.0,9.0,8.0,0.4399963050914769,0.0029890705600525273,4
25,24,1,25,179,html-slider-response,179,1023517,4933.0,25.0,0.5,question_agency,question_agency_line_100,-25.0,7.0,5.0,12.0,8.0,-0.13790861954756442,-0.014381900151682434,5
33,24,1,33,31,html-slider-response,31,138065,3371.0,50.0,0.6,question_agency,question_agency_line_100,-10.0,7.0,9.0,6.0,5.0,-0.30042022220947573,-0.26601480291136614,1
30,24,1,30,62,html-slider-response,62,275785,3668.0,19.0,0.6,question_agency,question_agency_line_100,-41.0,7.0,6.0,6.0,5.0,-0.2112390454829272,-0.503258876920614,2
31,24,1,31,93,html-slider-response,93,418373,3246.0,29.0,0.6,question_agency,question_agency_line_100,-31.0,8.0,9.0,11.0,6.0,-0.03437306767276868,0.22887319391087435,3
32,24,1,32,139,html-slider-response,139,636892,3995.0,25.0,0.6,question_agency,question_agency_line_100,-35.0,7.0,7.0,8.0,7.0,-0.14478874136887848,-0.10439773136999016,4
34,24,1,34,185,html-slider-response,185,1058215,3322.0,39.0,0.6,question_agency,question_agency_line_100,-21.0,7.0,8.0,10.0,6.0,-0.012134286902381325,-0.12581268485647912,5
36,24,1,36,43,html-slider-response,43,190954,3549.0,70.0,0.7,question_agency,question_agency_line_100,0.0,6.0,10.0,10.0,8.0,-0.07685938931651047,-0.1788318379016612,1
35,24,1,35,83,html-slider-response,83,376508,7439.0,13.0,0.7,question_agency,question_agency_line_100,-57.0,6.0,6.0,6.0,9.0,-0.15127575926249265,-0.5549048640772212,2
39,24,1,39,117,html-slider-response,117,534037,4878.0,19.0,0.7,question_agency,question_agency_line_100,-51.0,9.0,7.0,13.0,11.0,0.31003460246464637,-0.06516769372476387,3
38,24,1,38,151,html-slider-response,151,686519,3615.0,20.0,0.7,question_agency,question_agency_line_100,-50.0,10.0,10.0,7.0,6.0,-0.032211026385332756,0.032516064642330623,4
37,24,1,37,164,html-slider-response,164,957093,4870.0,49.0,0.7,question_agency,question_agency_line_100,-21.0,12.0,13.0,7.0,8.0,0.07244752930691642,0.2709475751837327,5
41,24,1,41,40,html-slider-response,40,178397,3341.0,80.0,0.8,question_agency,question_agency_line_100,0.0,8.0,6.0,11.0,7.0,-0.484130854170131,-0.48462546662709394,1
42,24,1,42,86,html-slider-response,86,391423,5897.0,24.0,0.8,question_agency,question_agency_line_100,-56.0,8.0,9.0,7.0,6.0,0.2602860314334962,0.0700003063992731,2
43,24,1,43,99,html-slider-response,99,444416,3733.0,41.0,0.8,question_agency,question_agency_line_100,-39.0,7.0,7.0,11.0,11.0,-0.5711861777780072,-0.10264743796596983,3
44,24,1,44,127,html-slider-response,127,582498,5453.0,46.0,0.8,question_agency,question_agency_line_100,-34.0,7.0,5.0,9.0,6.0,0.10511418913375485,0.5116928011173213,4
40,24,1,40,182,html-slider-response,182,1045883,13355.0,64.0,0.8,question_agency,question_agency_line_100,-16.0,7.0,2.0,7.0,6.0,0.037318503923365644,-0.10962501499230246,5
45,24,1,45,46,html-slider-response,46,203952,3983.0,89.0,0.9,question_agency,question_agency_line_100,-1.0,12.0,9.0,10.0,7.0,0.40120381764898755,-0.1410464796978391,1
49,24,1,49,68,html-slider-response,68,303137,3940.0,79.0,0.9,question_agency,question_agency_line_100,-11.0,6.0,7.0,8.0,7.0,-0.6181850784678635,0.22076472136701622,2
48,24,1,48,90,html-slider-response,90,406121,3133.0,65.0,0.9,question_agency,question_agency_line_100,-25.0,4.0,5.0,13.0,10.0,0.28889317691403965,-0.3243907977539707,3
47,24,1,47,124,html-slider-response,124,568037,3653.0,75.0,0.9,question_agency,question_agency_line_100,-15.0,7.0,6.0,11.0,12.0,0.40841562792858876,-0.2133098855161169,4
46,24,1,46,173,html-slider-response,173,996082,3427.0,84.0,0.9,question_agency,question_agency_line_100,-6.0,10.0,9.0,8.0,4.0,0.2599404417663941,0.02314040860247664,5
54,24,1,54,52,html-slider-response,52,228305,3215.0,90.0,1.0,question_agency,question_agency_line_100,-10.0,8.0,10.0,10.0,7.0,-0.034003029597456116,0.11005417216967393,1
51,24,1,51,71,html-slider-response,71,316824,4675.0,96.0,1.0,question_agency,question_agency_line_100,-4.0,6.0,5.0,9.0,8.0,0.1371656644900719,-0.060349914294276046,2
50,24,1,50,96,html-slider-response,96,431663,4280.0,69.0,1.0,question_agency,question_agency_line_100,-31.0,7.0,3.0,19.0,19.0,0.1776604022067774,-0.07362225620372813,3
52,24,1,52,154,html-slider-response,154,698734,3196.0,88.0,1.0,question_agency,question_agency_line_100,-12.0,10.0,11.0,9.0,10.0,0.2707014899094404,0.0456860141466082,4
53,24,1,53,170,html-slider-response,170,983640,3251.0,100.0,1.0,question_agency,question_agency_line_100,0.0,6.0,4.0,11.0,7.0,-0.1636539788588596,0.41366540583972916,5
0,25,1,0,22,html-slider-response,22,94192,8551.0,5.0,0.0,question_agency,question_agency_line_100,5.0,7.0,7.0,14.0,10.0,-0.07685095730836435,-0.06488257032713136,1
3,25,1,3,74,html-slider-response,74,384891,2741.0,0.0,0.0,question_agency,question_agency_line_100,0.0,6.0,4.0,6.0,4.0,-0.4984116608781919,-0.3815127620093489,2
2,25,1,2,114,html-slider-response,114,599208,3058.0,0.0,0.0,question_agency,question_agency_line_100,0.0,8.0,7.0,26.0,8.0,0.019518710288701682,-0.33762398771945357,3
1,25,1,1,127,html-slider-response,127,658568,3952.0,0.0,0.0,question_agency,question_agency_line_100,0.0,7.0,5.0,10.0,4.0,-0.1303730273032463,-0.12356364922760536,4
4,25,1,4,188,html-slider-response,188,1491452,2770.0,0.0,0.0,question_agency,question_agency_line_100,0.0,7.0,7.0,11.0,6.0,-0.4091099559267023,0.043655588896587945,5
9,25,1,9,46,html-slider-response,46,210664,7730.0,12.0,0.1,question_agency,question_agency_line_100,2.0,7.0,6.0,10.0,6.0,-0.22414249385458476,-0.39728103887565397,1
6,25,1,6,68,html-slider-response,68,358005,2091.0,20.0,0.1,question_agency,question_agency_line_100,10.0,6.0,9.0,7.0,6.0,-0.3867234865074943,-0.07594544543682194,2
5,25,1,5,90,html-slider-response,90,473822,6027.0,15.0,0.1,question_agency,question_agency_line_100,5.0,7.0,6.0,2.0,5.0,-0.06949348234361152,-0.42204047814891504,3
8,25,1,8,145,html-slider-response,145,754530,4208.0,5.0,0.1,question_agency,question_agency_line_100,-5.0,6.0,4.0,7.0,5.0,-0.29950179566097285,-0.24648554498195754,4
7,25,1,7,176,html-slider-response,176,1444722,1799.0,0.0,0.1,question_agency,question_agency_line_100,-10.0,6.0,7.0,2.0,2.0,0.24524849853755842,-0.19600064087975863,5
12,25,1,12,40,html-slider-response,40,179040,4549.0,10.0,0.2,question_agency,question_agency_line_100,-10.0,6.0,7.0,9.0,9.0,-0.4323304771168579,-0.33456817341956807,1
13,25,1,13,83,html-slider-response,83,441890,12670.0,55.0,0.2,question_agency,question_agency_line_100,35.0,6.0,6.0,9.0,5.0,-0.19387437683217035,-0.06283276127266492,2
10,25,1,10,96,html-slider-response,96,499157,4924.0,13.0,0.2,question_agency,question_agency_line_100,-7.0,9.0,8.0,8.0,7.0,0.2488665107638774,-0.26315785147316006,3
11,25,1,11,124,html-slider-response,124,645603,8842.0,47.0,0.2,question_agency,question_agency_line_100,27.0,8.0,6.0,12.0,10.0,0.11638732209447959,-0.11798235752282706,4
14,25,1,14,167,html-slider-response,167,1400194,4933.0,10.0,0.2,question_agency,question_agency_line_100,-10.0,4.0,7.0,9.0,14.0,-0.3652592575410978,-0.0092187412473447,5
15,25,1,15,52,html-slider-response,52,244414,8790.0,17.0,0.3,question_agency,question_agency_line_100,-13.0,5.0,5.0,11.0,9.0,0.019679490122856316,-0.39512942700525727,1
17,25,1,17,71,html-slider-response,71,373144,6133.0,27.0,0.3,question_agency,question_agency_line_100,-3.0,8.0,6.0,13.0,7.0,-0.10555763493702622,-0.3743734095575323,2
19,25,1,19,102,html-slider-response,102,534866,5335.0,20.0,0.3,question_agency,question_agency_line_100,-10.0,7.0,8.0,9.0,13.0,-0.02971106712961878,-0.11789516251013248,3
16,25,1,16,133,html-slider-response,133,684903,3628.0,38.0,0.3,question_agency,question_agency_line_100,8.0,6.0,6.0,8.0,7.0,-0.5224688143837163,0.0035464331589812824,4
18,25,1,18,161,html-slider-response,161,1374636,4162.0,61.0,0.3,question_agency,question_agency_line_100,31.0,7.0,9.0,8.0,12.0,-0.07577647706775159,-0.0856929914213245,5
21,25,1,21,34,html-slider-response,34,152352,6069.0,34.0,0.4,question_agency,question_agency_line_100,-6.0,6.0,5.0,8.0,5.0,-0.17418081891198656,-0.36387762919942385,1
24,25,1,24,62,html-slider-response,62,335302,25672.0,65.0,0.4,question_agency,question_agency_line_100,25.0,5.0,6.0,11.0,10.0,-0.36491208695190996,-0.23688252390858838,2
22,25,1,22,111,html-slider-response,111,587142,6712.0,23.0,0.4,question_agency,question_agency_line_100,-17.0,4.0,5.0,8.0,2.0,-0.4922495042906556,-0.3393933658107555,3
20,25,1,20,130,html-slider-response,130,672262,4682.0,15.0,0.4,question_agency,question_agency_line_100,-25.0,8.0,7.0,17.0,21.0,-0.19770980454437545,-0.10570139950199467,4
23,25,1,23,170,html-slider-response,170,1422017,12814.0,13.0,0.4,question_agency,question_agency_line_100,-27.0,9.0,10.0,11.0,9.0,-0.13868003288505104,0.09984737863809107,5
29,25,1,29,31,html-slider-response,31,137275,6380.0,47.0,0.5,question_agency,question_agency_line_100,-3.0,6.0,8.0,17.0,16.0,-0.3591287423927324,-0.16036107801401916,1
27,25,1,27,65,html-slider-response,65,346905,2595.0,47.0,0.5,question_agency,question_agency_line_100,-3.0,7.0,11.0,16.0,15.0,-0.015708761692441592,0.03678473744344683,2
28,25,1,28,117,html-slider-response,117,613560,5344.0,17.0,0.5,question_agency,question_agency_line_100,-33.0,6.0,8.0,10.0,10.0,-0.14076141938796996,0.35599759449320817,3
26,25,1,26,148,html-slider-response,148,767944,4408.0,24.0,0.5,question_agency,question_agency_line_100,-26.0,7.0,8.0,13.0,11.0,-0.336322660944085,0.18672262869186768,4
25,25,1,25,182,html-slider-response,182,1469268,3745.0,13.0,0.5,question_agency,question_agency_line_100,-37.0,9.0,6.0,16.0,13.0,-0.2472526441909927,-0.31506376160226884,5
32,25,1,32,25,html-slider-response,25,109161,5959.0,45.0,0.6,question_agency,question_agency_line_100,-15.0,11.0,6.0,18.0,15.0,-0.08734863741768996,-0.22619784288735859,1
30,25,1,30,77,html-slider-response,77,403681,9786.0,33.0,0.6,question_agency,question_agency_line_100,-27.0,6.0,9.0,10.0,12.0,-0.11461179661874597,-0.034663721125736104,2
34,25,1,34,108,html-slider-response,108,571424,7177.0,37.0,0.6,question_agency,question_agency_line_100,-23.0,9.0,9.0,16.0,13.0,-0.19032969246055434,-0.5618303204877677,3
33,25,1,33,151,html-slider-response,151,788754,11806.0,30.0,0.6,question_agency,question_agency_line_100,-30.0,8.0,7.0,18.0,16.0,0.01253414888440345,-0.2503311527925814,4
31,25,1,31,158,html-slider-response,158,1361470,3308.0,71.0,0.6,question_agency,question_agency_line_100,11.0,5.0,7.0,25.0,17.0,0.01124215012812513,0.08781236587112876,5
35,25,1,35,28,html-slider-response,28,121880,3708.0,60.0,0.7,question_agency,question_agency_line_100,-10.0,7.0,7.0,20.0,17.0,0.053005240708657204,-0.30982639995341804,1
37,25,1,37,59,html-slider-response,59,300616,23779.0,71.0,0.7,question_agency,question_agency_line_100,1.0,8.0,7.0,16.0,17.0,-0.23016986549143947,-0.11856617001081682,2
36,25,1,36,99,html-slider-response,99,520524,12353.0,44.0,0.7,question_agency,question_agency_line_100,-26.0,9.0,9.0,11.0,17.0,0.009457988867115779,0.025977062938691977,3
38,25,1,38,136,html-slider-response,136,706054,12140.0,75.0,0.7,question_agency,question_agency_line_100,5.0,7.0,8.0,22.0,16.0,-0.058186075944998854,-0.1706516022345695,4
39,25,1,39,179,html-slider-response,179,1456514,2787.0,93.0,0.7,question_agency,question_agency_line_100,23.0,7.0,9.0,8.0,4.0,0.31222247264797304,0.12337273504958249,5
44,25,1,44,43,html-slider-response,43,193924,5878.0,75.0,0.8,question_agency,question_agency_line_100,-5.0,6.0,7.0,32.0,6.0,-0.04000218768582692,0.03959801212883472,1
43,25,1,43,80,html-slider-response,80,420211,7518.0,64.0,0.8,question_agency,question_agency_line_100,-16.0,7.0,8.0,15.0,13.0,-0.043553118248422916,0.08475498888292285,2
41,25,1,41,105,html-slider-response,105,555237,11363.0,45.0,0.8,question_agency,question_agency_line_100,-35.0,6.0,5.0,17.0,14.0,-0.007373971311016719,0.04157380429220559,3
42,25,1,42,139,html-slider-response,139,723577,8510.0,65.0,0.8,question_agency,question_agency_line_100,-15.0,4.0,5.0,16.0,16.0,-0.23690572782813735,-0.04599706166650389,4
40,25,1,40,173,html-slider-response,173,1433917,2891.0,92.0,0.8,question_agency,question_agency_line_100,12.0,10.0,5.0,14.0,6.0,-0.09003768980092772,-0.06988782376083603,5
48,25,1,48,49,html-slider-response,49,226610,6939.0,89.0,0.9,question_agency,question_agency_line_100,-1.0,6.0,7.0,12.0,8.0,-0.11009150154844424,-0.40369578289047503,1
47,25,1,47,56,html-slider-response,56,267821,11677.0,82.0,0.9,question_agency,question_agency_line_100,-8.0,10.0,9.0,17.0,6.0,0.26510307919860293,0.2220326789304901,2
45,25,1,45,120,html-slider-response,120,626379,3810.0,87.0,0.9,question_agency,question_agency_line_100,-3.0,9.0,7.0,14.0,10.0,-0.5448773729924477,-0.1639877889431729,3
49,25,1,49,142,html-slider-response,142,741315,8727.0,63.0,0.9,question_agency,question_agency_line_100,-27.0,9.0,9.0,11.0,12.0,-0.2515014614953756,0.06335614120332825,4
46,25,1,46,185,html-slider-response,185,1479672,1392.0,95.0,0.9,question_agency,question_agency_line_100,5.0,6.0,8.0,8.0,6.0,0.001433418752971207,-0.05015477482339679,5
54,25,1,54,37,html-slider-response,37,165481,4119.0,100.0,1.0,question_agency,question_agency_line_100,0.0,8.0,5.0,15.0,14.0,0.35773244441027097,0.12839412302411005,1
53,25,1,53,86,html-slider-response,86,457665,6772.0,100.0,1.0,question_agency,question_agency_line_100,0.0,8.0,7.0,11.0,8.0,0.3039145384341234,-0.30763807791219605,2
52,25,1,52,93,html-slider-response,93,485223,2397.0,100.0,1.0,question_agency,question_agency_line_100,0.0,11.0,9.0,10.0,6.0,-0.14271322883493145,-0.3099921197923177,3
50,25,1,50,154,html-slider-response,154,800545,2778.0,100.0,1.0,question_agency,question_agency_line_100,0.0,6.0,7.0,2.0,2.0,-0.0741675108677415,0.13366134851722972,4
51,25,1,51,164,html-slider-response,164,1386254,2607.0,100.0,1.0,question_agency,question_agency_line_100,0.0,5.0,5.0,6.0,4.0,0.2628924006007532,0.08007310550598477,5
0,26,1,0,22,html-slider-response,22,101291,4704.0,3.0,0.0,question_agency,question_agency_line_100,3.0,8.0,9.0,25.0,6.0,-0.1665467034442277,-0.050324003634825164,1
4,26,1,4,71,html-slider-response,71,297757,2685.0,9.0,0.0,question_agency,question_agency_line_100,9.0,6.0,8.0,4.0,9.0,-0.3887928546104069,0.06183530268917209,2
3,26,1,3,99,html-slider-response,99,408028,2569.0,0.0,0.0,question_agency,question_agency_line_100,0.0,8.0,6.0,5.0,8.0,-0.4461166003773577,0.24736927189255928,3
